"","LOF","Mahalanobis","kMeans","ChiSq","BoxPlot","MAD","threeSigma"
"4456",1,0,0,NA,1,1,1
"4457",1,0,0,NA,1,1,1
"4458",1,0,0,NA,0,1,1
"4459",0,0,1,NA,1,1,1
"4460",1,1,0,NA,1,1,1
"4461",0,0,0,NA,0,1,0
"4462",1,1,0,NA,1,1,1
"4463",0,0,0,NA,0,1,1
"4464",1,1,1,NA,1,1,1
"4465",1,1,0,NA,1,1,1
"4466",1,1,0,NA,1,1,1
"4467",1,1,0,NA,1,1,1
"4468",1,0,0,NA,0,1,0
"4469",1,1,0,NA,1,1,1
"4470",0,0,1,NA,0,1,0
"4471",0,0,0,NA,1,1,0
"4472",1,1,0,NA,1,1,1
"4473",0,1,0,NA,1,1,1
"4474",0,0,0,NA,1,1,0
"4475",0,0,0,NA,1,1,1
"4476",1,1,0,NA,1,1,1
"4477",1,1,0,NA,0,1,1
"4478",0,0,1,NA,0,1,0
"4479",0,0,0,NA,1,1,0
"4480",0,0,0,NA,0,1,0
"4481",1,0,1,NA,1,1,0
"4482",0,1,1,NA,1,1,1
"4483",0,0,1,NA,0,1,0
"4484",0,0,1,NA,0,1,0
"4485",0,0,0,NA,1,1,0
"4486",0,0,0,NA,0,1,0
"4487",0,1,1,NA,1,1,1
"4488",1,0,0,NA,0,1,0
"4489",0,0,0,NA,0,1,0
"4490",1,0,0,NA,1,1,1
"4491",0,0,0,NA,0,1,0
"4492",0,0,0,NA,0,1,0
"4493",0,0,0,NA,1,1,1
"4494",0,1,0,NA,1,1,1
"4495",0,0,0,NA,0,1,0
"4496",0,0,0,NA,0,1,0
"4497",0,0,0,NA,0,1,0
"4498",0,0,0,NA,0,1,1
"4499",0,1,0,NA,1,1,1
"4500",0,0,0,NA,1,1,1
"4501",0,0,0,NA,0,1,0
"4502",0,0,0,NA,1,1,0
"4503",1,0,0,NA,1,1,0
"4504",0,1,0,NA,1,1,1
"4505",1,0,0,NA,1,1,0
"4506",1,0,0,NA,1,1,0
"4507",0,0,0,NA,1,1,1
"4508",0,0,0,NA,1,1,0
"4509",0,0,0,NA,0,1,1
"4510",0,0,0,NA,0,1,0
"4511",0,0,0,NA,1,1,0
"4512",1,1,0,NA,1,1,1
"4513",1,0,1,NA,0,0,0
"4514",0,1,0,NA,1,1,1
"4515",1,0,0,NA,1,1,0
"4516",0,0,0,NA,0,1,0
"4517",1,1,1,NA,1,1,1
"4518",1,1,1,NA,1,1,1
"4519",0,0,0,NA,0,1,0
"4520",1,0,0,NA,1,1,1
"4521",0,0,1,NA,1,1,1
"4522",1,1,0,NA,1,1,1
"4523",0,0,0,NA,1,1,0
"4524",0,0,0,NA,0,1,0
"4525",0,0,0,NA,0,1,0
"4526",0,0,0,NA,0,1,0
"4527",0,0,0,NA,0,1,0
"4528",0,0,0,NA,1,1,0
"4529",0,0,0,NA,0,1,0
"4530",0,0,0,NA,1,1,0
"4531",1,1,0,NA,0,1,1
"4532",1,0,0,NA,1,1,0
"4533",1,1,0,NA,0,1,1
"4534",1,0,0,NA,0,0,0
"4535",0,1,0,NA,1,1,1
"4536",1,1,0,NA,0,1,1
"4537",0,0,0,NA,1,1,0
"4538",1,0,0,NA,0,0,0
"4539",1,1,0,NA,1,1,1
"4540",1,1,0,NA,1,1,1
"4541",0,0,0,NA,1,1,0
"4542",0,0,1,NA,0,1,1
"4543",0,0,0,NA,0,0,0
"4544",1,1,0,NA,1,1,1
"4545",0,0,0,NA,1,1,0
"4546",1,0,0,NA,0,1,0
"4547",1,0,0,NA,0,0,0
"4548",0,0,0,NA,0,0,0
"4549",0,0,0,NA,0,1,0
"4550",0,1,0,NA,1,1,1
"4551",1,0,0,NA,0,0,0
"4552",0,0,0,NA,0,1,0
"4553",1,1,0,NA,0,1,1
"4554",1,1,1,NA,0,1,1
"4555",0,0,0,NA,0,1,0
"4556",0,0,0,NA,0,1,0
"4557",0,0,0,NA,0,1,0
"4558",0,0,0,NA,1,1,0
"4559",0,0,1,NA,1,1,0
"4560",0,0,0,NA,0,1,0
"4561",1,0,0,NA,1,1,1
"4562",0,1,0,NA,1,1,1
"4563",0,0,0,NA,1,1,0
"4564",0,0,0,NA,1,1,0
"4565",0,0,0,NA,0,1,0
"4566",0,0,0,NA,1,1,0
"4567",0,0,0,NA,0,1,0
"4568",0,0,0,NA,1,1,0
"4569",0,0,0,NA,1,1,0
"4570",1,0,0,NA,0,1,0
"4571",0,0,0,NA,0,1,1
"4572",0,0,0,NA,0,1,0
"4573",0,0,0,NA,0,1,0
"4574",1,0,0,NA,0,1,0
"4575",0,0,0,NA,0,1,0
"4576",1,0,0,NA,1,1,0
"4577",0,0,0,NA,0,1,0
"4578",0,0,0,NA,0,1,0
"4579",0,0,0,NA,0,1,0
"4580",0,0,1,NA,1,1,1
"4581",1,1,0,NA,1,1,1
"4582",0,0,0,NA,0,1,0
"4583",0,0,0,NA,0,1,0
"4584",0,0,0,NA,1,1,1
"4585",0,0,0,NA,1,1,0
"4586",1,1,0,NA,1,1,1
"4587",0,0,0,NA,1,1,1
"4588",0,0,0,NA,0,1,0
"4589",1,1,0,NA,0,1,1
"4590",1,0,0,NA,1,1,0
"4591",0,0,0,NA,1,1,0
"4592",0,0,0,NA,1,1,1
"4593",1,0,0,NA,1,1,1
"4594",1,1,0,NA,1,1,1
"4595",0,1,0,NA,1,1,1
"4596",0,0,0,NA,0,1,0
"4597",0,0,0,NA,0,1,0
"4598",0,0,0,NA,0,1,0
"4599",0,0,0,NA,1,1,0
"4600",0,0,0,NA,0,1,0
"4601",0,0,0,NA,1,1,0
